cl	id	x_pca	y_pca	z_pca	x_tsne	y_tsne	z_tsne	x_k2	y_k2	z_k2	cl_pca	cl_tsne	cl_k2	cl_kn
13	995.1538461538462	0.050381597861538466	0.1334424353846154	0.053617725692307674	3.8195299615384615	-8.042259523076924	-14.529805615384614	-0.013493195423076922	-0.026452649365384613	0.1837428235384615		13		
9	1048.04	-0.09149690364000002	0.005112325930133334	0.02049958650933332	-10.284983553333337	10.390367893333336	6.52378368	0.07084245794813335	-0.026419033173333325	-0.069463251308		9		
22	990.6333333333333	0.06020745328333332	0.19981517016666664	-0.05198948305555	-1.3931502949000005	-18.33533955	0.1307482826666667	0.4777752132666665	-0.07603131146666667	0.06441069300000003		22		
21	1078.5384615384614	-0.049344095807692306	-0.045401461384615385	0.0006652443646153848	5.117403769230768	8.734300534615384	-5.992554996153848	0.31617217076923076	-0.44664749423076927	0.1503372842307692		21		
16	1011.5	-0.08875534619571432	0.04091168536428572	-0.17844151221428572	-3.606721925	-12.510466517857143	13.822887035714286	0.36344371000000014	-0.6588721278571429	-0.5654597807142855		16		
18	816.0	0.02747770982352941	-0.05719864902941176	-0.11481108611764705	8.433212070588235	0.6279995938235293	5.855050964705882	0.17975270841176472	0.17841211352941175	0.2645785729411764		18		
19	1141.75	0.01779837375625	-0.10752917740625001	0.0033271522968750006	9.727591621875002	2.8820479425000007	-9.484509034374998	-0.29807098028125	0.43545125265625007	0.15663885371874994		19		
1	1071.516129032258	0.12118087307419356	-0.012305105709677418	-0.15151784593548387	18.00184941935484	-2.1823817541935484	7.024956054838708	-0.23378904183870972	-0.1966158438709678	0.0324694647419355		1		
2	1007.1081081081081	0.008635225080810811	0.10206339075945949	0.07165645737837836	-18.617548486486495	-2.7147709435135137	-3.6976831783783792	-0.3656277429729729	0.0723801075135135	0.007106043351351335		2		
8	975.5151515151515	-0.002528676928181816	-0.07659969659090908	0.06930112496515153	0.671486826862121	16.042041613636364	-5.7258669742424235	-0.35584587378787885	0.25894389876060603	0.47321457295454544		8		
7	1025.3034482758621	0.2466427569655173	-0.023569698917241377	-0.028938837896551734	11.813289637931039	-6.685375892413794	-1.1834912951282757	-0.5575951042068966	0.21260139415862067	-0.37065944493793096		7		
25	974.7906976744187	-0.09999980655813953	0.14948358686046506	0.018564824446511627	-4.925109632558141	-6.310331260465116	3.636766662790697	0.2924007639534883	-0.2423702504651163	0.408907293209302		25		
14	1036.142857142857	0.15670036095238093	0.0054200403	0.05887441142857143	9.048823152380951	-6.691116490476189	-16.563125380952382	-0.05566338380952381	0.8854477428571427	0.24660257428571422		14		
15	1231.3235294117646	-0.02496812412941176	-0.17556994411764706	-0.16938077441176475	10.968677426470588	12.916160426470592	2.650934723529412	0.5620460138235295	-0.6421920847058823	-0.15732173547058823		15		
20	1019.1739130434783	0.03647500167391304	-0.02411179848695652	-0.01695936993478261	11.809808869565218	9.857517304347825	-4.813236095652172	-0.045867555217391325	-0.2451431759130435	0.07033342130434792		20		
12	970.4545454545455	0.016594686954545454	-0.13393585818181816	0.10463315995454546	-5.188980854545454	14.19032577272727	-15.344307204545457	-0.11107279363636362	-0.737674435909091	0.3570797209090909		12		
-1	1070.6484375	-0.00391036850453125	0.0011290041078515613	-0.010827509283457024	-0.25610759612500017	0.37831939344531235	1.3319154375781248	0.11760463240365232	-0.042083128206249994	0.05603507168808602		-1		
