cl	id	x_pca	y_pca	z_pca	x_tsne	y_tsne	z_tsne	x_k2	y_k2	z_k2	cl_pca	cl_tsne	cl_k2	cl_kn
38	1053.857142857143	-0.0786898997	-0.0026375349628571416	-0.10116933777142859	3.8532525000000004	-0.4558958267714286	14.96622952857143	0.3365016507714287	-0.49983363142857146	-0.09990889428571426				38
5	1054.7857142857142	0.03352848214285715	-0.09101712500000002	-0.14423330428571426	16.120326785714287	3.087512371428571	4.786543485714286	-0.38555033857142856	-0.3295986785714286	0.0010347493571428168				5
31	1260.75	-0.1297384974375	0.15399545099999998	-0.0061757905	-8.956551406250002	-12.97775046875	1.8270061275000002	0.411976575	0.14666633674999996	-0.2491528621875				31
3	1168.857142857143	0.10320336200000002	0.16649349523809523	0.021030684380952385	-2.9777141190476195	-8.050074019047619	-8.42483530952381	0.30039552650952384	0.5546081855238097	-0.22957000857142856				3
20	883.3529411764706	0.047964948235294125	0.27890573352941184	0.1520105205882353	-16.444331764705883	0.4290077070588236	4.345439982352942	0.35965356882352945	-0.6667271665882355	0.4803603116470588				20
12	793.9545454545455	0.10010374631818184	0.2068880027272727	-0.11199576159090908	0.024422338454545455	-17.358221136363635	2.6033402227272724	0.4040947377272727	-0.07444194886363635	-0.2040818709090909				12
17	1078.3428571428572	-0.10020100591428573	0.03452683571428572	0.02972108083999999	-10.507726999999997	8.689083168571429	6.732123974285715	0.19980718950571436	0.37310004285714293	-0.1639781835257143				17
18	945.6818181818181	-0.0589711634	-0.1390969777272727	0.17798966736363642	-0.5599420373863637	7.239094947727272	-13.531930965909089	0.002111696561363639	0.06038989704545455	0.4962904207045455				18
4	1102.0625	0.029507859437500002	0.20879227187500005	0.0020775285416875	-2.6086371187500004	-19.1747200625	-2.4335858999999997	0.64990816125	0.288600327	0.24763815749999998				4
7	1266.483870967742	-0.023757044335483864	-0.1780355229032258	-0.1731488977419355	11.077026048387093	12.967280725806454	2.688500387096774	0.5901459345161291	-0.6232181525806451	-0.14512434632258064				7
32	949.4615384615385	0.0022694772615384625	0.1152218853846154	0.07988266746153846	-12.862205923076921	0.4651179738461539	-3.0298685153846154	-0.45075492	0.4224495099999999	0.026136703076923083				32
13	1022.0277777777778	0.24626549555555557	-0.023454780506944443	-0.02886018667361112	11.790025559027782	-6.706990352777778	-1.2014393409277777	-0.556401174375	0.21337496140972223	-0.36634325636111104				13
41	829.1052631578947	0.01296394387368421	-0.09553191926315789	-0.039845442052631574	1.4590555178947369	12.778872999999999	8.601600052631579	-0.23871826526315787	-0.12194003921052632	0.04753739368421053				41
35	1029.842105263158	-0.10818168047368419	0.06411925794736842	0.03912823436842105	-9.16195344736842	-8.321124521052633	7.719168536842106	0.3534412515789474	-0.23314489473684213	0.49759047263157885				35
36	875.7872340425532	-0.043240613212765955	-0.10708684338297872	0.08819958148936169	-4.4944168191489355	6.607201834042551	-5.0509704765957455	-0.30402972893617014	0.005403994106382987	0.529976379212766				36
-1	1057.7035864978902	-0.01988939189693035	0.013412020903554887	-0.007086235944293244	-1.4147161502753158	-0.4331686032425101	1.763572983775319	0.12968042739280594	-0.03632376125189875	0.06456010387004207				-1
